id,y,stage,match,gameday,time,stadium,home_score,away_score,weather,temperature,humidity
15935,,100,30,70,16.04,24490,0,2,-20,24.1,0.54
15936,,100,30,70,19.04,72327,0,0,-10,21.2,0.77
15937,,100,30,70,19.04,17000,2,1,-20,18.3,0.77
15938,,100,30,70,19.04,20281,1,3,-40,18.9,0.9
15939,,100,31,70,16.03,18500,2,0,-20,20.9,0.82
15940,,100,31,70,16.04,42300,1,2,-40,18.9,0.87
15941,,100,31,70,13.04,20000,2,2,-20,20.3,0.85
15942,,100,31,70,13.03,21000,1,1,-20,21.3,0.7
15943,,100,31,70,19.04,24490,2,1,-10,15.8,0.57
15944,,100,31,70,16.04,26530,2,3,-20,22.6,0.63
15945,,100,31,70,13.05,47816,1,3,-40,21.3,0.77
15946,,100,31,70,17.04,72327,0,1,-10,17.9,0.3
15947,,100,31,70,16.04,50000,1,1,-20,18.3,0.71
15948,,100,32,60,17.04,19694,3,3,-10,11.1,0.79
15949,,100,32,60,14.04,40728,2,1,-10,16.8,0.68
15950,,100,32,60,14.04,63700,0,2,-10,17.4,0.45
15951,,100,32,60,17.04,15600,1,2,-10,13.1,0.57
15952,,100,32,60,17.04,49970,1,3,-10,13.8,0.67
15953,,100,32,60,14.04,17000,2,0,-10,19,0.3
15954,,100,32,60,17.04,20281,2,2,-10,13.1,0.85
15955,,100,32,60,14.04,30132,1,2,-10,18.5,0.38
15956,,100,32,60,14.04,19637,0,1,-10,18.3,0.47
15957,,100,33,60,17.04,19694,2,1,-40,11.6,0.93
15958,,100,33,60,14.04,18500,3,1,-20,13.4,0.92
15959,,100,33,60,14.04,26530,1,1,-40,13.9,0.85
15960,,100,33,60,17.04,72327,1,0,-20,13.8,0.83
15961,,100,33,60,17.04,17000,0,0,-10,13.5,0.84
15962,,100,33,60,17.04,40000,2,1,-30,17.6,0.57
15963,,100,33,60,14.03,21000,3,1,-10,19,0.46
15964,,100,33,60,14.04,47816,1,4,-20,19.3,0.5
15965,,100,33,60,14.04,24490,1,1,-10,23.9,0.37
15966,,100,34,60,15.33,40728,0,1,-10,6.3,0.5
15967,,100,34,60,15.34,63700,1,2,-10,8.2,0.33
15968,,100,34,60,15.33,15600,2,0,-10,7.1,0.44
15969,,100,34,60,15.34,49970,1,1,-10,5.8,0.57
15970,,100,34,10,19.03,40728,0,2,-10,7,0.63
15971,,100,34,60,15.34,20281,0,0,-10,7.8,0.31
15972,,100,34,60,15.34,30132,1,2,-10,9,0.31
15973,,100,34,60,15.35,50000,2,0,-10,1.3,0.96
15974,,100,34,60,15.34,19637,0,0,-10,4.5,0.64
16239,,200,25,70,18.04,21292,2,0,-10,30.9,0.6
16240,,200,25,70,18.03,15589,1,2,-10,30.1,0.73
16241,,200,25,70,18.03,15454,2,0,-10,28.8,0.48
16242,,200,25,70,18.04,15165,1,1,-20,26.9,0.84
16243,,200,25,70,18.04,15576,0,0,-20,27.6,0.77
16244,,200,25,70,18.03,10202,2,0,-20,27.5,0.86
16245,,200,25,70,18.03,20246,0,2,-40,27.5,0.92
16246,,200,25,70,19.04,15100,1,1,-10,29.3,0.63
16247,,200,25,70,19.04,20588,1,1,-40,26.6,0.92
16248,,200,25,70,19.03,20000,2,1,-40,25.7,0.91
16249,,200,25,70,19.03,32000,0,1,-20,28.9,0.77
16250,,200,26,70,14.03,39232,0,1,-30,24,0.61
16251,,200,26,70,18.04,12000,1,1,-40,26.7,0.92
16252,,200,26,70,18.05,15400,2,4,-20,26.9,0.81
16253,,200,26,70,18.04,20396,2,1,-40,24.5,0.84
16254,,200,26,70,18.04,25250,1,1,-20,28.7,0.74
16255,,200,26,70,19.03,22338,1,1,-20,26.8,0.8
16256,,200,26,70,18.05,22563,3,1,-40,22.7,0.88
16257,,200,26,70,18.03,40000,3,2,-20,25.7,0.64
16258,,200,26,70,19.04,18500,0,0,-20,28.6,0.77
16259,,200,26,70,19.04,20000,4,3,-20,25.7,0.98
16260,,200,26,70,19.03,20000,0,0,-20,27.1,0.83
16261,,200,27,70,18.04,21292,2,1,-20,24.1,0.86
16262,,200,27,70,18.03,15589,0,3,-20,24.8,0.93
16263,,200,27,70,18.04,15135,2,2,-10,26.2,0.78
16264,,200,27,70,18.03,7258,1,0,-10,27.4,0.74
16265,,200,27,70,18.03,15454,4,2,-10,27.6,0.57
16266,,200,27,70,18.04,15576,1,4,-10,27.1,0.82
16267,,200,27,70,18.03,10202,2,1,-10,26.3,0.78
16268,,200,27,70,18.03,20246,0,0,-10,28.1,0.79
16269,,200,27,70,19.04,15165,3,2,-20,27.3,0.89
16270,,200,27,70,19.04,20588,2,2,-10,28.8,0.69
16271,,200,27,70,19.03,32000,0,0,-10,27,0.87
16272,,200,28,70,18.04,12000,0,0,-20,27.4,0.73
16273,,200,28,70,18.03,49970,1,1,-20,28.1,0.59
16274,,200,28,70,18.03,20396,0,0,-20,21.6,0.85
16275,,200,28,70,18.04,25250,0,2,-40,24.8,0.93
16276,,200,28,70,18.03,22338,2,2,-20,28,0.85
16277,,200,28,70,18.04,22563,1,0,-40,26.4,0.77
16278,,200,28,70,18.03,10202,2,1,-20,26.3,0.88
16279,,200,28,70,18.03,40000,2,1,-20,27.1,0.71
16280,,200,28,70,19.04,15100,1,1,-10,27.9,0.68
16281,,200,28,70,19.03,20000,1,0,-40,24.8,0.9
16282,,200,28,10,19.03,39232,1,1,-30,23.7,0.57
16283,,200,29,70,18.04,21292,1,3,-10,22.3,0.68
16284,,200,29,70,18.03,15454,2,0,-10,23.9,0.61
16285,,200,29,70,18.04,20000,3,0,-10,26,0.64
16286,,200,29,70,18.03,22338,2,1,-20,27.7,0.72
16287,,200,29,70,18.03,20246,2,0,-10,27.7,0.72
16288,,200,29,70,19.03,18500,1,0,-10,22.8,0.83
16289,,200,29,70,19.04,15165,2,3,-20,22.7,0.85
16290,,200,29,70,19.04,20588,1,1,-10,26,0.63
16291,,200,29,70,19.04,15576,1,2,-10,24.6,0.77
16292,,200,29,70,19.03,32000,0,2,-20,25.2,0.8
16293,,200,29,70,19.34,15135,1,3,-20,23.4,0.76
16294,,200,30,60,19.03,39232,2,1,-30,24,0.61
16295,,200,30,60,18.03,12000,0,1,-10,24.2,0.76
16296,,200,30,60,18.03,15589,3,3,-10,26.5,0.7
16297,,200,30,60,18.03,49970,0,1,-40,26.3,0.72
16298,,200,30,60,18.03,15454,1,0,-20,26.5,0.6
16299,,200,30,60,19.04,15100,1,1,-20,27,0.84
16300,,200,30,60,18.04,25250,0,0,-20,25.1,0.84
16301,,200,30,60,19.04,20588,3,3,-40,21.8,0.87
16302,,200,30,60,18.34,20000,1,1,-40,20.8,0.89
16303,,200,30,60,18.03,10202,3,5,-20,24.4,0.82
16304,,200,30,60,19.03,40000,0,1,-30,25.7,0.72
16305,,200,31,70,18.03,15589,3,2,-20,20.1,0.83
16306,,200,31,70,18.04,15135,0,1,-10,23.8,0.49
16307,,200,31,70,19.03,18500,1,3,-20,22.4,0.7
16308,,200,31,70,18.05,20396,1,2,-10,19.7,0.69
16309,,200,31,70,18.05,25250,1,1,-10,22.3,0.73
16310,,200,31,70,19.05,20000,1,1,-10,23.8,0.58
16311,,200,31,70,18.04,22338,0,2,-10,25.3,0.64
16312,,200,31,70,19.05,15576,4,0,-10,21.4,0.74
16313,,200,31,70,18.06,22563,0,1,-10,23.5,0.49
16314,,200,31,70,18.06,20246,1,1,-20,25.7,0.59
16315,,200,31,70,19.04,32000,2,2,-20,24.7,0.61
16316,,200,32,50,19.04,20246,1,0,-40,19,0.8
16317,,200,32,60,13.04,21292,1,0,-10,24.6,0.33
16318,,200,32,60,19.34,15135,3,0,-10,16.3,0.72
16319,,200,32,60,19.03,18500,1,0,-20,19.9,0.77
16320,,200,32,60,13.03,49970,0,1,-20,21,0.43
16321,,200,32,60,19.04,15100,4,2,-20,20.1,0.52
16322,,200,32,60,13.03,20396,0,0,-10,21.1,0.37
16323,,200,32,60,16.04,15165,3,1,-20,21.9,0.53
16324,,200,32,60,19.03,20000,1,1,-20,19,0.7
16325,,200,32,60,16.03,32000,2,1,-20,20.3,0.67
16326,,200,32,60,19.03,40000,3,0,-30,19.4,0.81
16327,,200,33,70,13.03,39232,3,1,-30,23.8,0.51
16328,,200,33,70,16.03,12000,4,1,-10,21.9,0.51
16329,,200,33,70,13.03,15589,1,1,-10,25,0.5
16330,,200,33,70,13.03,15454,1,1,-10,25.4,0.26
16331,,200,33,70,13.04,25250,0,1,-10,25.2,0.51
16332,,200,33,70,13.04,20000,2,3,-10,27,0.48
16333,,200,33,70,18.04,20588,2,2,-10,24.8,0.58
16334,,200,33,70,16.03,22338,0,1,-10,26.2,0.62
16335,,200,33,70,14.04,15576,2,2,-10,25,0.52
16336,,200,33,70,12.34,22563,0,1,-20,28,0.53
16337,,200,33,70,18.03,10202,0,0,-40,23.6,0.84
16338,,200,34,70,16.04,21292,4,0,-10,22.8,0.58
16339,,200,34,70,18.04,15135,2,0,-10,23.8,0.44
16340,,200,34,70,19.03,18500,0,0,-10,20.3,0.71
16341,,200,34,70,19.04,15100,0,0,-10,22.5,0.61
16342,,200,34,70,13.03,20396,1,2,-10,23.8,0.5
16343,,200,34,70,13.04,25250,1,2,-10,26,0.67
16344,,200,34,70,16.04,15165,2,0,-10,24.1,0.7
16345,,200,34,70,18.04,20588,2,1,-10,22.6,0.57
16346,,200,34,70,13.05,20000,1,1,-10,28.1,0.41
16347,,200,34,70,13.05,32000,0,1,-10,30.8,0.37
16348,,200,34,70,13.03,40000,1,1,-10,27.3,0.47
16349,,200,35,60,16.03,12000,0,0,-20,22,0.65
16350,,200,35,60,13.03,15589,2,1,-20,22.6,0.63
16351,,200,35,60,16.03,18500,3,0,-20,24.4,0.59
16352,,200,35,60,13.03,20010,1,0,-20,25.1,0.52
16353,,200,35,60,19.04,15100,3,0,-20,23.1,0.67
16354,,200,35,60,16.04,20000,1,0,-20,23.5,0.49
16355,,200,35,60,15.01,22338,1,0,-20,25.5,0.51
16356,,200,35,60,18.03,10202,2,2,-10,20.6,0.68
16357,,200,35,60,14.03,40000,2,0,-10,23.4,0.55
16358,,200,35,60,13.03,7258,0,2,-20,26,0.37
16359,,200,35,60,13.03,16000,1,1,-10,23.1,0.54
16360,,200,36,60,13.03,19620,0,2,-10,14.3,0.47
16361,,200,36,60,14.04,21292,2,1,-10,18.6,0.43
16362,,200,36,60,16.03,12000,2,3,-10,17.3,0.68
16363,,200,36,60,14.03,15589,1,1,-10,22.6,0.47
16364,,200,36,60,13.05,15135,3,2,-10,23.3,0.46
16365,,200,36,60,16.03,49970,0,0,-10,21.7,0.41
16366,,200,36,60,13.03,20396,2,0,-10,22.3,0.37
16367,,200,36,60,15.03,15165,3,1,-20,22,0.65
16368,,200,36,60,16.04,20588,0,0,-20,23.1,0.56
16369,,200,36,60,19.04,15576,2,1,-10,21.2,0.62
16370,,200,36,60,13.04,22563,1,2,-10,24.2,0.49
16371,,200,37,70,16.03,18500,2,1,-10,20.6,0.5
16372,,200,37,70,13.04,15454,3,0,-10,23.4,0.32
16373,,200,37,70,16.04,15100,1,2,-10,20.3,0.52
16374,,200,37,70,13.04,25250,0,2,-10,22.3,0.41
16375,,200,37,70,13.04,20588,0,0,-10,28.3,0.31
16376,,200,37,70,16.04,22338,1,2,-10,24,0.59
16377,,200,37,70,13.04,22563,1,1,-10,25.2,0.25
16378,,200,37,70,16.05,10202,2,1,-10,21.3,0.62
16379,,200,37,70,16.03,32000,0,0,-10,23.8,0.46
16380,,200,37,70,13.03,20000,1,4,-10,23.6,0.36
16381,,200,37,70,19.04,20000,0,2,-10,18.2,0.64
16382,,200,38,70,13.03,39232,2,0,-30,21.8,0.51
16383,,200,38,70,13.04,21292,2,4,-10,20.1,0.48
16384,,200,38,70,13.03,12000,0,0,-20,22.3,0.75
16385,,200,38,70,13.03,15589,1,1,-20,21.6,0.74
16386,,200,38,70,13.04,15135,1,2,-10,22.8,0.5
16387,,200,38,70,13.03,49970,1,1,-10,23.1,0.57
16388,,200,38,70,13.03,20396,2,1,-10,20.6,0.61
16389,,200,38,70,15.04,15165,2,2,-40,20,0.84
16390,,200,38,70,16.03,10202,2,0,-10,21.3,0.68
16391,,200,38,70,14.03,16000,0,1,-10,25,0.71
16392,,200,38,70,16.03,40000,1,0,-10,22.8,0.67
16393,,200,39,60,13.03,12000,2,2,-40,17.8,0.91
16394,,200,39,60,19.03,18500,2,2,-40,17.2,0.92
16395,,200,39,60,13.03,49970,0,0,-40,15.9,0.82
16396,,200,39,60,19.04,15100,1,0,-40,17.5,0.8
16397,,200,39,60,14.04,25250,1,0,-20,22.1,0.62
16398,,200,39,60,14.05,20000,2,3,-40,17.3,0.8
16399,,200,39,60,13.04,20000,2,3,-20,19.5,0.89
16400,,200,39,60,13.03,22338,1,1,-20,22.9,0.79
16401,,200,39,60,15.04,15576,0,3,-40,19.3,0.91
16402,,200,39,60,19.04,22563,1,2,-40,19.4,0.91
16403,,200,39,60,19.03,32000,1,3,-20,20.2,0.85
16404,,200,40,70,13.03,39232,1,1,-30,21.2,0.32
16405,,200,40,70,16.04,21292,2,1,-40,10.5,0.77
16406,,200,40,70,13.03,15589,3,0,-40,14,0.9
16407,,200,40,70,13.04,15135,1,1,-40,13.8,0.84
16408,,200,40,70,13.03,15454,0,2,-10,17.4,0.57
16409,,200,40,70,13.04,20396,2,1,-20,12.6,0.77
16410,,200,40,70,13.04,20588,1,1,-20,17.8,0.76
16411,,200,40,70,16.03,10202,0,4,-20,17.5,0.75
16412,,200,40,70,13.03,20246,0,0,-20,19.8,0.73
16413,,200,40,70,14.03,15000,3,1,-20,20.6,0.71
16414,,200,40,70,16.03,40000,2,3,-20,18.5,0.67
16415,,200,41,60,14.04,12000,1,2,-10,15.7,0.34
16416,,200,41,60,16.03,18500,2,1,-10,15.4,0.28
16417,,200,41,60,13.03,49970,1,1,-10,16.1,0.19
16418,,200,41,60,16.04,15100,4,1,-10,12.6,0.47
16419,,200,41,60,14.05,15165,0,2,-10,14.6,0.35
16420,,200,41,60,14.05,20000,3,1,-10,13,0.4
16421,,200,41,60,14.04,20000,1,1,-10,15.8,0.28
16422,,200,41,60,13.03,22338,0,1,-10,16.3,0.52
16423,,200,41,60,17.04,15576,2,1,-10,8.8,0.65
16424,,200,41,60,14.03,22563,2,2,-10,14.5,0.35
16425,,200,41,60,14.04,20246,0,1,-10,15,0.51
16426,,200,42,70,14.03,39232,1,1,-30,22.6,0.29
16427,,200,42,70,14.04,21292,1,2,-10,11.1,0.57
16428,,200,42,70,14.03,15589,1,0,-10,16.6,0.44
16429,,200,42,70,14.04,15135,3,2,-10,17.3,0.35
16430,,200,42,70,14.03,15454,1,0,-10,18.6,0.3
16431,,200,42,70,14.03,20396,3,0,-10,11.7,0.6
16432,,200,42,70,14.04,25250,0,3,-20,13.3,0.71
16433,,200,42,70,14.04,20588,0,0,-10,17.4,0.39
16434,,200,42,70,14.03,22338,0,1,-10,23,0.48
16435,,200,42,70,14.04,22563,1,3,-10,19.5,0.45
16436,,200,42,70,14.03,40000,2,3,-10,18.8,0.41
